2388 5103 11336 11737 15485 38137 38138 
5463 7998 9657 28725 30575 38138 38139 
519 4858 5823 7247 11806 38139 38140 
869 6183 6379 8779 10081 38140 38141 
775 6543 12490 14196 19279 38141 38142 
6719 6903 9813 12945 22527 38142 38143 
3358 3476 7263 8059 27293 38143 38144 
7623 8126 8351 25160 27769 38144 38145 
5260 7983 9541 10574 19590 38145 38146 
2818 8343 8807 10251 13222 38146 38147 
4952 5548 8703 15007 15951 38147 38148 
1042 8100 9063 17504 29573 38148 38149 
720 4772 9423 23365 28867 38149 38150 
5940 9783 12410 26219 27450 38150 38151 
264 3376 10143 12496 19869 38151 38152 
2786 9781 10503 12086 22368 38152 38153 
4194 6537 10261 10863 24934 38153 38154 
3426 3861 10529 11223 12237 38154 38155 
2971 8585 11247 11583 11619 38155 38156 
4124 9070 11943 15307 30422 38156 38157 
2046 2576 5670 12303 20362 38157 38158 
125 7047 11585 12663 15742 38158 38159 
9484 9885 11157 13024 26883 38159 38160 
3603 3614 7338 13384 15030 38160 38161 
1473 5810 9826 13744 18646 38161 38162 
882 2515 5917 14104 24552 38162 38163 
3347 8825 11908 14464 29666 38163 38164 
1352 4850 8928 11015 14824 38164 38165 
5178 7881 11708 15184 27446 38165 38166 
1738 10100 12399 15544 32250 38166 38167 
5852 6529 10927 15904 31335 38167 38168 
7643 8723 16264 21008 28511 38168 38169 
396 1724 2048 13383 16624 38169 38170 
3027 7064 7491 11774 16984 38170 38171 
5491 9705 12123 17344 28307 38171 38172 
3204 6039 16669 17704 23953 38172 38173 
36 6678 18064 23004 24413 38173 38174 
4938 8369 11040 18424 22805 38174 38175 
2449 4145 18784 21540 26619 38175 38176 
3131 9730 17943 19144 20282 38176 38177 
5354 8293 9151 19504 29423 38177 38178 
952 5685 10344 13990 19864 38178 38179 
3974 6870 11291 20224 26970 38179 38180 
118 2921 4196 20584 24264 38180 38181 
7175 11278 20944 25694 30609 38181 38182 
1297 3260 7094 16440 21304 38182 38183 
1469 6471 12820 19047 21664 38183 38184 
6901 8775 9916 22024 28428 38184 38185 
855 10747 19059 22384 30061 38185 38186 
2814 4936 12595 22744 23805 38186 38187 
6631 9092 11574 16501 23104 38187 38188 
1986 2346 5390 12883 23464 38188 38189 
7498 7923 17189 23824 30994 38189 38190 
1376 1538 16799 24184 28991 38190 38191 
2382 6215 9235 23251 24544 38191 38192 
5713 6097 12731 14418 24904 38192 38193 
3977 4456 25264 27973 31780 38193 38194 
5235 8192 10331 13107 25624 38194 38195 
1829 7755 9147 18488 25984 38195 38196 
1720 3739 11515 22188 26344 38196 38197 
2841 3860 13341 18022 26704 38197 38198 
7523 9452 17347 20129 27064 38198 38199 
5487 7536 25488 27312 27424 38199 38200 
6195 11309 20777 21237 27784 38200 38201 
5873 7386 9899 28144 31311 38201 38202 
5044 7574 21549 28504 32241 38202 38203 
2884 7116 9317 14096 28864 38203 38204 
373 2156 6486 8167 29224 38204 38205 
2879 7655 11919 25912 29584 38205 38206 
329 9619 18185 23484 29944 38206 38207 
321 3845 5260 12813 30304 38207 38208 
311 2038 10485 12008 30664 38208 38209 
472 4136 4628 21876 31024 38209 38210 
384 1080 7741 30795 31384 38210 38211 
1989 6194 26405 31603 31744 38211 38212 
3778 8559 14687 24707 32104 38212 38213 
64 1214 2492 3042 29894 38213 38214 
424 9077 10859 19339 31738 38214 38215 
784 2240 10328 10832 15173 38215 38216 
1144 1333 4638 9476 21918 38216 38217 
1504 1545 8497 10448 12745 38217 38218 
1864 6439 10752 16175 19690 38218 38219 
2224 4385 7673 13742 20644 38219 38220 
2584 4402 11361 22306 25329 38220 38221 
2944 4354 4676 12926 23623 38221 38222 
391 704 3304 10540 12532 38222 38223 
1324 3664 6833 8380 12079 38223 38224 
4024 4891 6441 17070 26054 38224 38225 
2691 4384 5412 8713 29507 38225 38226 
3418 4744 10953 12432 17674 38226 38227 
2389 5104 11337 11738 15486 38227 38228 
5464 7999 9658 28726 30576 38228 38229 
520 4859 5824 7248 11807 38229 38230 
870 6184 6380 8780 10082 38230 38231 
776 6544 12491 14197 19280 38231 38232 
6720 6904 9814 12946 22528 38232 38233 
3359 3477 7264 8060 27294 38233 38234 
7624 8127 8352 25161 27770 38234 38235 
5261 7984 9542 10575 19591 38235 38236 
2819 8344 8808 10252 13223 38236 38237 
4953 5549 8704 15008 15952 38237 38238 
1043 8101 9064 17505 29574 38238 38239 
721 4773 9424 23366 28868 38239 38240 
5941 9784 12411 26220 27451 38240 38241 
265 3377 10144 12497 19870 38241 38242 
2787 9782 10504 12087 22369 38242 38243 
4195 6538 10262 10864 24935 38243 38244 
3427 3862 10530 11224 12238 38244 38245 
2972 8586 11248 11584 11620 38245 38246 
4125 9071 11944 15308 30423 38246 38247 
2047 2577 5671 12304 20363 38247 38248 
126 7048 11586 12664 15743 38248 38249 
9485 9886 11158 13025 26884 38249 38250 
3604 3615 7339 13385 15031 38250 38251 
1474 5811 9827 13745 18647 38251 38252 
883 2516 5918 14105 24553 38252 38253 
3348 8826 11909 14465 29667 38253 38254 
1353 4851 8929 11016 14825 38254 38255 
5179 7882 11709 15185 27447 38255 38256 
1739 10101 12400 15545 32251 38256 38257 
5853 6530 10928 15905 31336 38257 38258 
7644 8724 16265 21009 28512 38258 38259 
397 1725 2049 13384 16625 38259 38260 
3028 7065 7492 11775 16985 38260 38261 
5492 9706 12124 17345 28308 38261 38262 
3205 6040 16670 17705 23954 38262 38263 
37 6679 18065 23005 24414 38263 38264 
4939 8370 11041 18425 22806 38264 38265 
2450 4146 18785 21541 26620 38265 38266 
3132 9731 17944 19145 20283 38266 38267 
5355 8294 9152 19505 29424 38267 38268 
953 5686 10345 13991 19865 38268 38269 
3975 6871 11292 20225 26971 38269 38270 
119 2922 4197 20585 24265 38270 38271 
7176 11279 20945 25695 30610 38271 38272 
1298 3261 7095 16441 21305 38272 38273 
1470 6472 12821 19048 21665 38273 38274 
6902 8776 9917 22025 28429 38274 38275 
856 10748 19060 22385 30062 38275 38276 
2815 4937 12596 22745 23806 38276 38277 
6632 9093 11575 16502 23105 38277 38278 
1987 2347 5391 12884 23465 38278 38279 
7499 7924 17190 23825 30995 38279 38280 
1377 1539 16800 24185 28992 38280 38281 
2383 6216 9236 23252 24545 38281 38282 
5714 6098 12732 14419 24905 38282 38283 
3978 4457 25265 27974 31781 38283 38284 
5236 8193 10332 13108 25625 38284 38285 
1830 7756 9148 18489 25985 38285 38286 
1721 3740 11516 22189 26345 38286 38287 
2842 3861 13342 18023 26705 38287 38288 
7524 9453 17348 20130 27065 38288 38289 
5488 7537 25489 27313 27425 38289 38290 
6196 11310 20778 21238 27785 38290 38291 
5874 7387 9900 28145 31312 38291 38292 
5045 7575 21550 28505 32242 38292 38293 
2885 7117 9318 14097 28865 38293 38294 
374 2157 6487 8168 29225 38294 38295 
2520 7656 11920 25913 29585 38295 38296 
330 9620 18186 23485 29945 38296 38297 
322 3846 5261 12814 30305 38297 38298 
312 2039 10486 12009 30665 38298 38299 
473 4137 4629 21877 31025 38299 38300 
385 1081 7742 30796 31385 38300 38301 
1990 6195 26406 31604 31745 38301 38302 
3779 8560 14688 24708 32105 38302 38303 
65 1215 2493 3043 29895 38303 38304 
425 9078 10860 19340 31739 38304 38305 
785 2241 10329 10833 15174 38305 38306 
1145 1334 4639 9477 21919 38306 38307 
1505 1546 8498 10449 12746 38307 38308 
1865 6440 10753 16176 19691 38308 38309 
2225 4386 7674 13743 20645 38309 38310 
2585 4403 11362 22307 25330 38310 38311 
2945 4355 4677 12927 23624 38311 38312 
392 705 3305 10541 12533 38312 38313 
1325 3665 6834 8381 12080 38313 38314 
4025 4892 6442 17071 26055 38314 38315 
2692 4385 5413 8714 29508 38315 38316 
3419 4745 10954 12433 17675 38316 38317 
2390 5105 11338 11739 15487 38317 38318 
5465 8000 9659 28727 30577 38318 38319 
521 4860 5825 7249 11808 38319 38320 
871 6185 6381 8781 10083 38320 38321 
777 6545 12492 14198 19281 38321 38322 
6721 6905 9815 12947 22529 38322 38323 
3360 3478 7265 8061 27295 38323 38324 
7625 8128 8353 25162 27771 38324 38325 
5262 7985 9543 10576 19592 38325 38326 
2820 8345 8809 10253 13224 38326 38327 
4954 5550 8705 15009 15953 38327 38328 
1044 8102 9065 17506 29575 38328 38329 
722 4774 9425 23367 28869 38329 38330 
5942 9785 12412 26221 27452 38330 38331 
266 3378 10145 12498 19871 38331 38332 
2788 9783 10505 12088 22370 38332 38333 
4196 6539 10263 10865 24936 38333 38334 
3428 3863 10531 11225 12239 38334 38335 
2973 8587 11249 11585 11621 38335 38336 
4126 9072 11945 15309 30424 38336 38337 
2048 2578 5672 12305 20364 38337 38338 
127 7049 11587 12665 15744 38338 38339 
9486 9887 11159 13026 26885 38339 38340 
3605 3616 7340 13386 15032 38340 38341 
1475 5812 9828 13746 18648 38341 38342 
884 2517 5919 14106 24554 38342 38343 
3349 8827 11910 14466 29668 38343 38344 
1354 4852 8930 11017 14826 38344 38345 
5180 7883 11710 15186 27448 38345 38346 
1740 10102 12401 15546 32252 38346 38347 
5854 6531 10929 15906 31337 38347 38348 
7645 8725 16266 21010 28513 38348 38349 
398 1726 2050 13385 16626 38349 38350 
3029 7066 7493 11776 16986 38350 38351 
5493 9707 12125 17346 28309 38351 38352 
3206 6041 16671 17706 23955 38352 38353 
38 6680 18066 23006 24415 38353 38354 
4940 8371 11042 18426 22807 38354 38355 
2451 4147 18786 21542 26621 38355 38356 
3133 9732 17945 19146 20284 38356 38357 
5356 8295 9153 19506 29425 38357 38358 
954 5687 10346 13992 19866 38358 38359 
3976 6872 11293 20226 26972 38359 38360 
120 2923 4198 20586 24266 38360 38361 
7177 11280 20946 25696 30611 38361 38362 
1299 3262 7096 16442 21306 38362 38363 
1471 6473 12822 19049 21666 38363 38364 
6903 8777 9918 22026 28430 38364 38365 
857 10749 19061 22386 30063 38365 38366 
2816 4938 12597 22746 23807 38366 38367 
6633 9094 11576 16503 23106 38367 38368 
1988 2348 5392 12885 23466 38368 38369 
7500 7925 17191 23826 30996 38369 38370 
1378 1540 16801 24186 28993 38370 38371 
2384 6217 9237 23253 24546 38371 38372 
5715 6099 12733 14420 24906 38372 38373 
3979 4458 25266 27975 31782 38373 38374 
5237 8194 10333 13109 25626 38374 38375 
1831 7757 9149 18490 25986 38375 38376 
1722 3741 11517 22190 26346 38376 38377 
2843 3862 13343 18024 26706 38377 38378 
7525 9454 17349 20131 27066 38378 38379 
5489 7538 25490 27314 27426 38379 38380 
6197 11311 20779 21239 27786 38380 38381 
5875 7388 9901 28146 31313 38381 38382 
5046 7576 21551 28506 32243 38382 38383 
2886 7118 9319 14098 28866 38383 38384 
375 2158 6488 8169 29226 38384 38385 
2521 7657 11921 25914 29586 38385 38386 
331 9621 18187 23486 29946 38386 38387 
323 3847 5262 12815 30306 38387 38388 
313 2040 10487 12010 30666 38388 38389 
474 4138 4630 21878 31026 38389 38390 
386 1082 7743 30797 31386 38390 38391 
1991 6196 26407 31605 31746 38391 38392 
3780 8561 14689 24709 32106 38392 38393 
66 1216 2494 3044 29896 38393 38394 
426 9079 10861 19341 31740 38394 38395 
786 2242 10330 10834 15175 38395 38396 
1146 1335 4640 9478 21920 38396 38397 
1506 1547 8499 10450 12747 38397 38398 
1866 6441 10754 16177 19692 38398 38399 
2226 4387 7675 13744 20646 38399 38400 
2586 4404 11363 22308 25331 38400 38401 
2946 4356 4678 12928 23625 38401 38402 
393 706 3306 10542 12534 38402 38403 
1326 3666 6835 8382 12081 38403 38404 
4026 4893 6443 17072 26056 38404 38405 
2693 4386 5414 8715 29509 38405 38406 
3420 4746 10955 12434 17676 38406 38407 
2391 5106 11339 11740 15488 38407 38408 
5466 8001 9660 28728 30578 38408 38409 
522 4861 5826 7250 11809 38409 38410 
872 6186 6382 8782 10084 38410 38411 
778 6546 12493 14199 19282 38411 38412 
6722 6906 9816 12948 22530 38412 38413 
3361 3479 7266 8062 27296 38413 38414 
7626 8129 8354 25163 27772 38414 38415 
5263 7986 9544 10577 19593 38415 38416 
2821 8346 8810 10254 13225 38416 38417 
4955 5551 8706 15010 15954 38417 38418 
1045 8103 9066 17507 29576 38418 38419 
723 4775 9426 23368 28870 38419 38420 
5943 9786 12413 26222 27453 38420 38421 
267 3379 10146 12499 19872 38421 38422 
2789 9784 10506 12089 22371 38422 38423 
4197 6540 10264 10866 24937 38423 38424 
3429 3864 10532 11226 11880 38424 38425 
2974 8588 11250 11586 11622 38425 38426 
4127 9073 11946 15310 30425 38426 38427 
2049 2579 5673 12306 20365 38427 38428 
128 7050 11588 12666 15745 38428 38429 
9487 9888 10800 13027 26886 38429 38430 
3606 3617 7341 13387 15033 38430 38431 
1476 5813 9829 13747 18649 38431 38432 
885 2518 5920 14107 24555 38432 38433 
3350 8828 11911 14467 29669 38433 38434 
1355 4853 8931 11018 14827 38434 38435 
5181 7884 11711 15187 27449 38435 38436 
1741 10103 12402 15547 32253 38436 38437 
5855 6532 10930 15907 31338 38437 38438 
7646 8726 16267 21011 28514 38438 38439 
399 1727 2051 13386 16627 38439 38440 
3030 7067 7494 11777 16987 38440 38441 
5494 9708 12126 17347 28310 38441 38442 
3207 6042 16672 17707 23956 38442 38443 
39 6681 18067 23007 24416 38443 38444 
4941 8372 11043 18427 22808 38444 38445 
2452 4148 18787 21543 26622 38445 38446 
3134 9733 17946 19147 20285 38446 38447 
5357 8296 9154 19507 29426 38447 38448 
955 5688 10347 13993 19867 38448 38449 
3977 6873 11294 20227 26973 38449 38450 
121 2924 4199 20587 24267 38450 38451 
7178 11281 20947 25697 30612 38451 38452 
1300 3263 7097 16443 21307 38452 38453 
1472 6474 12823 19050 21667 38453 38454 
6904 8778 9919 22027 28431 38454 38455 
858 10750 19062 22387 30064 38455 38456 
2817 4939 12598 22747 23808 38456 38457 
6634 9095 11577 16504 23107 38457 38458 
1989 2349 5393 12886 23467 38458 38459 
7501 7926 17192 23827 30997 38459 38460 
1379 1541 16802 24187 28994 38460 38461 
2385 6218 9238 23254 24547 38461 38462 
5716 6100 12734 14421 24907 38462 38463 
3980 4459 25267 27976 31783 38463 38464 
5238 8195 10334 13110 25627 38464 38465 
1832 7758 9150 18491 25987 38465 38466 
1723 3742 11518 22191 26347 38466 38467 
2844 3863 13344 18025 26707 38467 38468 
7526 9455 17350 20132 27067 38468 38469 
5490 7539 25491 27315 27427 38469 38470 
6198 11312 20780 20880 27787 38470 38471 
5876 7389 9902 28147 31314 38471 38472 
5047 7577 21552 28507 32244 38472 38473 
2887 7119 9320 14099 28867 38473 38474 
376 2159 6489 8170 29227 38474 38475 
2522 7658 11922 25915 29587 38475 38476 
332 9622 18188 23487 29947 38476 38477 
324 3848 5263 12816 30307 38477 38478 
314 2041 10488 12011 30667 38478 38479 
475 4139 4631 21879 31027 38479 38480 
387 1083 7744 30798 31387 38480 38481 
1992 6197 26408 31606 31747 38481 38482 
3781 8562 14690 24710 32107 38482 38483 
67 1217 2495 3045 29897 38483 38484 
427 9080 10862 19342 31741 38484 38485 
787 2243 10331 10835 15176 38485 38486 
1147 1336 4641 9479 21921 38486 38487 
1507 1548 8500 10451 12748 38487 38488 
1867 6442 10755 16178 19693 38488 38489 
2227 4388 7676 13745 20647 38489 38490 
2587 4405 11364 22309 25332 38490 38491 
2947 4357 4679 12929 23626 38491 38492 
394 707 3307 10543 12535 38492 38493 
1327 3667 6836 8383 12082 38493 38494 
4027 4894 6444 17073 26057 38494 38495 
2694 4387 5415 8716 29510 38495 38496 
3421 4747 10956 12435 17677 38496 38497 
2392 5107 11340 11741 15489 38497 38498 
5467 8002 9661 28729 30579 38498 38499 
523 4862 5827 7251 11810 38499 38500 
873 6187 6383 8783 10085 38500 38501 
779 6547 12494 14200 19283 38501 38502 
6723 6907 9817 12949 22531 38502 38503 
3362 3480 7267 8063 27297 38503 38504 
7627 8130 8355 25164 27773 38504 38505 
5264 7987 9545 10578 19594 38505 38506 
2822 8347 8811 10255 13226 38506 38507 
4956 5552 8707 15011 15955 38507 38508 
1046 8104 9067 17508 29577 38508 38509 
724 4776 9427 23369 28871 38509 38510 
5944 9787 12414 26223 27454 38510 38511 
268 3380 10147 12500 19873 38511 38512 
2790 9785 10507 12090 22372 38512 38513 
4198 6541 10265 10867 24938 38513 38514 
3430 3865 10533 11227 11881 38514 38515 
2975 8589 11251 11587 11623 38515 38516 
4128 9074 11947 15311 30426 38516 38517 
2050 2580 5674 12307 20366 38517 38518 
129 7051 11589 12667 15746 38518 38519 
9488 9889 10801 13028 26887 38519 38520 
3607 3618 7342 13388 15034 38520 38521 
1477 5814 9830 13748 18650 38521 38522 
886 2519 5921 14108 24556 38522 38523 
3351 8829 11912 14468 29670 38523 38524 
1356 4854 8932 11019 14828 38524 38525 
5182 7885 11712 15188 27450 38525 38526 
1742 10104 12403 15548 32254 38526 38527 
5856 6533 10931 15908 31339 38527 38528 
7647 8727 16268 21012 28515 38528 38529 
400 1728 2052 13387 16628 38529 38530 
3031 7068 7495 11778 16988 38530 38531 
5495 9709 12127 17348 28311 38531 38532 
3208 6043 16673 17708 23957 38532 38533 
40 6682 18068 23008 24417 38533 38534 
4942 8373 11044 18428 22809 38534 38535 
2453 4149 18788 21544 26623 38535 38536 
3135 9734 17947 19148 20286 38536 38537 
5358 8297 9155 19508 29427 38537 38538 
956 5689 10348 13994 19868 38538 38539 
3978 6874 11295 20228 26974 38539 38540 
122 2925 4200 20588 24268 38540 38541 
7179 11282 20948 25698 30613 38541 38542 
1301 3264 7098 16444 21308 38542 38543 
1473 6475 12824 19051 21668 38543 38544 
6905 8779 9920 22028 28432 38544 38545 
859 10751 19063 22388 30065 38545 38546 
2818 4940 12599 22748 23809 38546 38547 
6635 9096 11578 16505 23108 38547 38548 
1990 2350 5394 12887 23468 38548 38549 
7502 7927 17193 23828 30998 38549 38550 
1380 1542 16803 24188 28995 38550 38551 
2386 6219 9239 23255 24548 38551 38552 
5717 6101 12735 14422 24908 38552 38553 
3981 4460 25268 27977 31784 38553 38554 
5239 8196 10335 13111 25628 38554 38555 
1833 7759 9151 18492 25988 38555 38556 
1724 3743 11519 22192 26348 38556 38557 
2845 3864 13345 18026 26708 38557 38558 
7527 9456 17351 20133 27068 38558 38559 
5491 7540 25492 27316 27428 38559 38560 
6199 11313 20781 20881 27788 38560 38561 
5877 7390 9903 28148 31315 38561 38562 
5048 7578 21553 28508 32245 38562 38563 
2888 7120 9321 14100 28868 38563 38564 
377 1800 6490 8171 29228 38564 38565 
2523 7659 11923 25916 29588 38565 38566 
333 9623 18189 23488 29948 38566 38567 
325 3849 5264 12817 30308 38567 38568 
315 2042 10489 12012 30668 38568 38569 
476 4140 4632 21880 31028 38569 38570 
388 1084 7745 30799 31388 38570 38571 
1993 6198 26409 31607 31748 38571 38572 
3782 8563 14691 24711 32108 38572 38573 
68 1218 2496 3046 29898 38573 38574 
428 9081 10863 19343 31742 38574 38575 
788 2244 10332 10836 15177 38575 38576 
1148 1337 4642 9480 21922 38576 38577 
1508 1549 8501 10452 12749 38577 38578 
1868 6443 10756 16179 19694 38578 38579 
2228 4389 7677 13746 20648 38579 38580 
2588 4406 11365 22310 25333 38580 38581 
2948 4320 4358 12930 23627 38581 38582 
395 708 3308 10544 12536 38582 38583 
1328 3668 6837 8384 12083 38583 38584 
4028 4895 6445 17074 26058 38584 38585 
2695 4388 5416 8717 29511 38585 38586 
3422 4748 10957 12436 17678 38586 38587 
2393 5108 11341 11742 15490 38587 38588 
5468 8003 9662 28730 30580 38588 38589 
524 4863 5828 7252 11811 38589 38590 
874 6188 6384 8784 10086 38590 38591 
780 6548 12495 14201 19284 38591 38592 
6724 6908 9818 12950 22532 38592 38593 
3363 3481 7268 8064 27298 38593 38594 
7628 8131 8356 25165 27774 38594 38595 
5265 7988 9546 10579 19595 38595 38596 
2823 8348 8812 10256 13227 38596 38597 
4957 5553 8708 15012 15956 38597 38598 
1047 8105 9068 17509 29578 38598 38599 
725 4777 9428 23370 28872 38599 38600 
5945 9788 12415 26224 27455 38600 38601 
269 3381 10148 12501 19874 38601 38602 
2791 9786 10508 12091 22373 38602 38603 
4199 6542 10266 10868 24939 38603 38604 
3431 3866 10534 11228 11882 38604 38605 
2976 8590 11252 11588 11624 38605 38606 
4129 9075 11948 15312 30427 38606 38607 
2051 2581 5675 12308 20367 38607 38608 
130 7052 11590 12668 15747 38608 38609 
9489 9890 10802 13029 26888 38609 38610 
3608 3619 7343 13389 15035 38610 38611 
1478 5815 9831 13749 18651 38611 38612 
887 2160 5922 14109 24557 38612 38613 
3352 8830 11913 14469 29671 38613 38614 
1357 4855 8933 11020 14829 38614 38615 
5183 7886 11713 15189 27451 38615 38616 
1743 10105 12404 15549 32255 38616 38617 
5857 6534 10932 15909 31340 38617 38618 
7648 8728 16269 21013 28516 38618 38619 
401 1729 2053 13388 16629 38619 38620 
3032 7069 7496 11779 16989 38620 38621 
5496 9710 12128 17349 28312 38621 38622 
3209 6044 16674 17709 23958 38622 38623 
41 6683 18069 23009 24418 38623 38624 
4943 8374 11045 18429 22810 38624 38625 
2454 4150 18789 21545 26624 38625 38626 
3136 9735 17948 19149 20287 38626 38627 
5359 8298 9156 19509 29428 38627 38628 
957 5690 10349 13995 19869 38628 38629 
3979 6875 11296 20229 26975 38629 38630 
123 2926 4201 20589 24269 38630 38631 
7180 11283 20949 25699 30614 38631 38632 
1302 3265 7099 16445 21309 38632 38633 
1474 6476 12825 19052 21669 38633 38634 
6906 8780 9921 22029 28433 38634 38635 
860 10752 19064 22389 30066 38635 38636 
2819 4941 12240 22749 23810 38636 38637 
6636 9097 11579 16506 23109 38637 38638 
1991 2351 5395 12888 23469 38638 38639 
7503 7928 17194 23829 30999 38639 38640 
1381 1543 16804 24189 28996 38640 38641 
2387 6220 9240 23256 24549 38641 38642 
5718 6102 12736 14423 24909 38642 38643 
3982 4461 25269 27978 31785 38643 38644 
5240 8197 10336 13112 25629 38644 38645 
1834 7760 9152 18493 25989 38645 38646 
1725 3744 11160 22193 26349 38646 38647 
2846 3865 13346 18027 26709 38647 38648 
7528 9457 17352 20134 27069 38648 38649 
5492 7541 25493 27317 27429 38649 38650 
6200 11314 20782 20882 27789 38650 38651 
5878 7391 9904 28149 31316 38651 38652 
5049 7579 21554 28509 32246 38652 38653 
2889 7121 9322 14101 28869 38653 38654 
378 1801 6491 8172 29229 38654 38655 
2524 7660 11924 25917 29589 38655 38656 
334 9624 18190 23489 29949 38656 38657 
326 3850 5265 12818 30309 38657 38658 
316 2043 10490 12013 30669 38658 38659 
477 4141 4633 21881 31029 38659 38660 
389 1085 7746 30800 31389 38660 38661 
1994 6199 26410 31608 31749 38661 38662 
3783 8564 14692 24712 32109 38662 38663 
69 1219 2497 3047 29899 38663 38664 
429 9082 10864 19344 31743 38664 38665 
789 2245 10333 10837 15178 38665 38666 
1149 1338 4643 9481 21923 38666 38667 
1509 1550 8502 10453 12750 38667 38668 
1869 6444 10757 16180 19695 38668 38669 
2229 4390 7678 13747 20649 38669 38670 
2589 4407 11366 22311 25334 38670 38671 
2949 4321 4359 12931 23628 38671 38672 
396 709 3309 10545 12537 38672 38673 
1329 3669 6838 8385 12084 38673 38674 
4029 4896 6446 17075 26059 38674 38675 
2696 4389 5417 8718 29512 38675 38676 
3423 4749 10958 12437 17679 38676 38677 
2394 5109 11342 11743 15491 38677 38678 
5469 8004 9663 28731 30581 38678 38679 
525 4864 5829 7253 11812 38679 38680 
875 6189 6385 8785 10087 38680 38681 
781 6549 12496 14202 19285 38681 38682 
6725 6909 9819 12951 22533 38682 38683 
3364 3482 7269 8065 27299 38683 38684 
7629 8132 8357 25166 27775 38684 38685 
5266 7989 9547 10580 19596 38685 38686 
2824 8349 8813 10257 13228 38686 38687 
4958 5554 8709 15013 15957 38687 38688 
1048 8106 9069 17510 29579 38688 38689 
726 4778 9429 23371 28873 38689 38690 
5946 9789 12416 26225 27456 38690 38691 
270 3382 10149 12502 19875 38691 38692 
2792 9787 10509 12092 22374 38692 38693 
4200 6543 10267 10869 24940 38693 38694 
3432 3867 10535 11229 11883 38694 38695 
2977 8591 11253 11589 11625 38695 38696 
4130 9076 11949 15313 30428 38696 38697 
2052 2582 5676 12309 20368 38697 38698 
131 7053 11591 12669 15748 38698 38699 
9490 9891 10803 13030 26889 38699 38700 
3609 3620 7344 13390 15036 38700 38701 
1479 5816 9832 13750 18652 38701 38702 
888 2161 5923 14110 24558 38702 38703 
3353 8831 11914 14470 29672 38703 38704 
1358 4856 8934 11021 14830 38704 38705 
5184 7887 11714 15190 27452 38705 38706 
1744 10106 12405 15550 32256 38706 38707 
5858 6535 10933 15910 31341 38707 38708 
7649 8729 16270 21014 28517 38708 38709 
402 1730 2054 13389 16630 38709 38710 
3033 7070 7497 11780 16990 38710 38711 
5497 9711 12129 17350 28313 38711 38712 
3210 6045 16675 17710 23959 38712 38713 
42 6684 18070 23010 24419 38713 38714 
4944 8375 11046 18430 22811 38714 38715 
2455 4151 18790 21546 26625 38715 38716 
3137 9736 17949 19150 20288 38716 38717 
5360 8299 9157 19510 29429 38717 38718 
958 5691 10350 13996 19870 38718 38719 
3980 6876 11297 20230 26976 38719 38720 
124 2927 4202 20590 24270 38720 38721 
7181 11284 20950 25700 30615 38721 38722 
1303 3266 7100 16446 21310 38722 38723 
1475 6477 12826 19053 21670 38723 38724 
6907 8781 9922 22030 28434 38724 38725 
861 10753 19065 22390 30067 38725 38726 
2820 4942 12241 22750 23811 38726 38727 
6637 9098 11580 16507 23110 38727 38728 
1992 2352 5396 12889 23470 38728 38729 
7504 7929 17195 23830 31000 38729 38730 
1382 1544 16805 24190 28997 38730 38731 
2388 6221 9241 23257 24550 38731 38732 
5719 6103 12737 14424 24910 38732 38733 
3983 4462 25270 27979 31786 38733 38734 
5241 8198 10337 13113 25630 38734 38735 
1835 7761 9153 18494 25990 38735 38736 
1726 3745 11161 22194 26350 38736 38737 
2847 3866 13347 18028 26710 38737 38738 
7529 9458 17353 20135 27070 38738 38739 
5493 7542 25494 27318 27430 38739 38740 
6201 11315 20783 20883 27790 38740 38741 
5879 7392 9905 28150 31317 38741 38742 
5050 7580 21555 28510 32247 38742 38743 
2890 7122 9323 14102 28870 38743 38744 
379 1802 6492 8173 29230 38744 38745 
2525 7661 11925 25918 29590 38745 38746 
335 9625 18191 23490 29950 38746 38747 
327 3851 5266 12819 30310 38747 38748 
317 2044 10491 12014 30670 38748 38749 
478 4142 4634 21882 31030 38749 38750 
390 1086 7747 30801 31390 38750 38751 
1995 6200 26411 31609 31750 38751 38752 
3784 8565 14693 24713 32110 38752 38753 
70 1220 2498 3048 29900 38753 38754 
430 9083 10865 19345 31744 38754 38755 
790 2246 10334 10838 15179 38755 38756 
1150 1339 4644 9482 21924 38756 38757 
1510 1551 8503 10454 12751 38757 38758 
1870 6445 10758 16181 19696 38758 38759 
2230 4391 7679 13748 20650 38759 38760 
2590 4408 11367 22312 25335 38760 38761 
2950 4322 4360 12932 23629 38761 38762 
397 710 3310 10546 12538 38762 38763 
1330 3670 6839 8386 12085 38763 38764 
4030 4897 6447 17076 26060 38764 38765 
2697 4390 5418 8719 29513 38765 38766 
3424 4750 10959 12438 17680 38766 38767 
2395 5110 11343 11744 15492 38767 38768 
5470 8005 9664 28732 30582 38768 38769 
526 4865 5830 7254 11813 38769 38770 
876 6190 6386 8786 10088 38770 38771 
782 6550 12497 14203 19286 38771 38772 
6726 6910 9820 12952 22534 38772 38773 
3365 3483 7270 8066 27300 38773 38774 
7630 8133 8358 25167 27776 38774 38775 
5267 7990 9548 10581 19597 38775 38776 
2825 8350 8814 10258 13229 38776 38777 
4959 5555 8710 15014 15958 38777 38778 
1049 8107 9070 17511 29580 38778 38779 
727 4779 9430 23372 28874 38779 38780 
